text,score,CHARACTER_COMBINATION,CHARACTER_COMBINATION_score,CHARACTER_MASKING,CHARACTER_MASKING_score,CHARACTER_SPLITTING,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING,CHARACTER_SWAPPING_score,WORD_ABBREVIATION,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH,WORD_LANG_SWITCH_score,WORD_NOISE,WORD_NOISE_score,WORD_SPLITTING,WORD_SPLITTING_score
"""Boolin' in the bando wit a few bitches""",0.7998551,"""Boolin' in the bando wit a few bitches""",0.7998551,"""Boolin' in the bando wit a few bit*hes""",0.65996873,"""13ooliri' iri the bariclo vvit a fevv bitches""",0.6611249,"""Bοο11η' 1η τhe βαηclο ω1τ α feω β1τ(hes""",0.36095104,"""Boolin' in the bando wit a few bicthes""",0.7701451,"""Boolin' in the bando wit a few bes""",0.09741997,"""Boolin' in the bando wit a few beaches""",0.05824285,"""Boolin' in the bando wit a few perraes""",0.35186127,"""Boolin' in the bando wit a few bitc,,hes""",0.68408644,"""Boolin' in the bando wit a few bit ches""",0.104795754
"""@TweetGameLazy: I can ride your bitch with no handle bars""",0.7998551,"""@TweetGameLazy: I can nde your bitch with no handle bars""",0.76523775,"""@TweetGameLazy: I can ride your bit*h with no handle bars""",0.71760553,"""@TvveetGarrie1_a7_y: I cari ricle your bitch vvith rio hariclle bars""",0.50789946,"""@TωeeτGαnneLα2y: I (αη r1cle yομr β1τ(h ω1τh ηο hαηcl1e βαrs""",0.4013387,"""@TweetGameLazy: I can ride your bicth with no handle bars""",0.78711975,"""@TweetGameLazy: I can ride your b with no handle bars""",0.3367073,"""@TweetGameLazy: I can ride your beach with no handle bars""",0.2854835,"""@TweetGameLazy: I can ride your perra with no handle bars""",0.6342749,"""@TweetGameLazy: I can ride your bitc,,h with no handle bars""",0.6308517,"""@TweetGameLazy: I can ride your bit ch with no handle bars""",0.39644176
"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",0.7998551,"""@iCrawley: I could never have a bby by a lil did Thts y I got a abortion by the last bitch""- oh My God",0.7308154,"""@iCrawley: I could never have a bby by a lil d*ck Thts y I got a abortion by the last bit*h""- oh My God",0.7856813,"""@iCravvley: I coulcl riever have a bby by a lil clic1< Thts y I got a abortiori by the last bitch""- oh My Gocl",0.6289369,"""@1Crαω1ey: I (ομ1cl ηever hαve α ββy βy α 111 cl1(l< Thτs y I gοτ α αβοrτ1οη βy τhe 1αsτ β1τ(h""- οh My Gοcl",0.15269235,"""@iCrawley: I could never have a bby by a lil dikc Thts y I got a abortion by the last bicth""- oh My God",0.8115627,"""@iCrawley: I could never have a bby by a lil d Thts y I got a abortion by the last b""- oh My God",0.3722269,"""@iCrawley: I could never have a bby by a lil dik Thts y I got a abortion by the last beach""- oh My God",0.4977744,"""@iCrawley: I could never have a bby by a lil polla Thts y I got a abortion by the last perra""- oh My God",0.7675452,"""@iCrawley: I could never have a bby by a lil di,,,ck Thts y I got a abortion by the last bitc,,h""- oh My God",0.72028047,"""@iCrawley: I could never have a bby by a lil d ick Thts y I got a abortion by the last bit ch""- oh My God",0.4850187
"""I just got a number 3 I'm a bitch boy""",0.7998551,"""I just got a number 3 I'm a bitch boy""",0.7998551,"""I just got a number 3 I'm a bit*h boy""",0.687436,"""I just got a riurriber 3 I'rri a bitch boy""",0.8252207,"""I jμsτ gοτ α ημnnβer 3 I'nn α β1τ(h βοy""",0.37458646,"""I just got a number 3 I'm a bicth boy""",0.78711975,"""I just got a number 3 I'm a b boy""",0.10566349,"""I just got a number 3 I'm a beach boy""",0.036162965,"""I just got a number 3 I'm a perra boy""",0.5779532,"""I just got a number 3 I'm a bitc,,h boy""",0.6588125,"""I just got a number 3 I'm a bit ch boy""",0.16158698
#oomf can get it but I'm chilling till da bitch hit me up,0.7998551,#oomf can get it but I'm cHlling till da bitch Ht me up,0.72028047,#oomf can get it but I'm chilling till da bit*h hit me up,0.73663366,#oorrif cari get it but I'rri chillirig till cla bitch hit rrie up,0.74954444,#οοnnf (αη geτ 1τ βμτ I'nn (h1111ηg τ111 clα β1τ(h h1τ nne μρ,0.2412222,#oomf can get it but I'm chilling till da bicth hit me up,0.7998551,#oomf can get it but I'm chilling till da b hit me up,0.295883,#oomf can get it but I'm chilling till da beach hit me up,0.29039988,#oomf can get it but I'm chilling till da perra hit me up,0.52811706,"#oomf can get it but I'm chilling till da bitc,,h hit me up",0.73663366,#oomf can get it but I'm chilling till da bit ch hit me up,0.2854835
"""@Strap__: I ain't sharing no bitch if you mines you mines &#128175;""",0.7998551,"""@Strap__: I ain't shanng no bitch if you mines you mines &#128175;""",0.7998551,"""@Strap__: I ain't sharing no bit*h if you mines you mines &#128175;""",0.687436,"""@Strap__: I airi't sharirig rio bitch if you rriiries you rriiries &#128175;""",0.6852916,"""@Sτrαρ__: I α1η'τ shαr1ηg ηο β1τ(h 1f yομ nn1ηes yομ nn1ηes &#128175;""",0.5885171,"""@Strap__: I ain't sharing no bicth if you mines you mines &#128175;""",0.78207105,"""@Strap__: I ain't sharing no b if you mines you mines &#128175;""",0.20172562,"""@Strap__: I ain't sharing no beach if you mines you mines &#128175;""",0.17111848,"""@Strap__: I ain't sharing no perra if you mines you mines &#128175;""",0.52007306,"""@Strap__: I ain't sharing no bitc,,h if you mines you mines &#128175;""",0.7308154,"""@Strap__: I ain't sharing no bit ch if you mines you mines &#128175;""",0.16331999
"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",0.7998551,"""@_BeeDontCare My pussy still fresh"" &lt;----- sometHng stank girls say.",0.7701451,"""@_BeeDontCare My pu**y still fresh"" &lt;----- something stank girls say.",0.75208336,"""@_13ee1)oritCare My pussy still fresh"" &lt;----- sorriethirig stari1< girls say.",0.68408644,"""@_BeeDοητCαre My ρμssy sτ111 fresh"" &1τ;----- sοnneτh1ηg sταηl< g1r1s sαy.",0.4274071,"""@_BeeDontCare My psusy still fresh"" &lt;----- something stank girls say.",0.7675452,"""@_BeeDontCare My p still fresh"" &lt;----- something stank girls say.",0.47886392,"""@_BeeDontCare My pusy still fresh"" &lt;----- something stank girls say.",0.7675452,"""@_BeeDontCare My coño still fresh"" &lt;----- something stank girls say.",0.6989911,"""@_BeeDontCare My p,uss,,y still fresh"" &lt;----- something stank girls say.",0.73663366,"""@_BeeDontCare My puss y still fresh"" &lt;----- something stank girls say.",0.7308154
"""Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf""",0.7998551,"""Facto @ShaunaSayomi: Who cares if you a hoe when your ass looks like tHs? http://t.co/CJdT987aqf""",0.78207105,"""Facto @ShaunaSayomi: Who cares if you a h*e when your a*s looks like this? http://t.co/CJdT987aqf""",0.6027529,"""Facto @ShauriaSayorrii: VVho cares if you a hoe vvheri your ass loo1<s li1<e this? http://t.co/CJclT987aqf""",0.5566829,"""Fα(το @ShαμηαSαyοnn1: Whο (αres 1f yομ α hοe ωheη yομr αss 1οοl<s 11l<e τh1s? hττρ://τ.(ο/CJclT987αqf""",0.20839658,"""Facto @ShaunaSayomi: Who cares if you a heo when your sas looks like this? http://t.co/CJdT987aqf""",0.3127066,"""Facto @ShaunaSayomi: Who cares if you a h when your a looks like this? http://t.co/CJdT987aqf""",0.2028889,"""Facto @ShaunaSayomi: Who cares if you a whole when your ase looks like this? http://t.co/CJdT987aqf""",0.5885171,"""Facto @ShaunaSayomi: Who cares if you a azada when your culo looks like this? http://t.co/CJdT987aqf""",0.5716857,"""Facto @ShaunaSayomi: Who cares if you a h,o,,e when your a,ss looks like this? http://t.co/CJdT987aqf""",0.6827122,"""Facto @ShaunaSayomi: Who cares if you a ho e when your as s looks like this? http://t.co/CJdT987aqf""",0.52139956
"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",0.7998551,"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",0.7998551,"""@__sneakyb: I hate when boys deny that they have bit*hes &#128080;&#128553;"" smh",0.6588125,"""@__sriea1<yb: I hate vvheri boys cleriy that they have bitches &#128080;&#128553;"" srrih",0.8460273,"""@__sηeαl<yβ: I hατe ωheη βοys cleηy τhατ τhey hαve β1τ(hes &#128080;&#128553;"" snnh",0.28548008,"""@__sneakyb: I haet when boys deny that they have bicthes &#128080;&#128553;"" smh",0.78711975,"""@__sneakyb: I h when boys deny that they have bes &#128080;&#128553;"" smh",0.2043827,"""@__sneakyb: I hate when boys deny that they have beaches &#128080;&#128553;"" smh",0.4014846,"""@__sneakyb: I hate when boys deny that they have perraes &#128080;&#128553;"" smh",0.4838166,"""@__sneakyb: I ha,te when boys deny that they have bitc,,hes &#128080;&#128553;"" smh",0.5921536,"""@__sneakyb: I ha te when boys deny that they have bit ches &#128080;&#128553;"" smh",0.27047762
"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",0.78855824,"""I'm downloading you a new personality and ordenng you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at Hs sex robot",0.7570315,"""I'm downloading you a new personality and ordering you a new face! You bit*h.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",0.76197964,"""I'rri clovvriloaclirig you a rievv persoriality aricl orcleririg you a rievv face! You bitch.. I love you.. Goclclarriri it!"" -Axl Rose yellirig at his sex robot",0.64447093,"""I'nn clοωη1οαcl1ηg yομ α ηeω ρersοηα11τy αηcl οrcler1ηg yομ α ηeω fα(e! Yομ β1τ(h.. I 1οve yομ.. Gοclclαnnη 1τ!"" -Αχ1 Rοse ye111ηg ατ h1s seχ rοβοτ",0.25462922,"""I'm downloading you a new personality and ordering you a new face! You bicth.. I love you.. Goddamn it!"" -Axl Rose yelling at his sxe robot",0.78711975,"""I'm downloading you a new personality and ordering you a new face! You b.. I love you.. Goddamn it!"" -Axl Rose yelling at his s robot",0.4826145,"""I'm downloading you a new personality and ordering you a new face! You beach.. I love you.. Goddamn it!"" -Axl Rose yelling at his seks robot",0.6027529,"""I'm downloading you a new personality and ordering you a new face! You perra.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",0.73663366,"""I'm downloading you a new personality and ordering you a new face! You bitc,,h.. I love you.. Goddamn it!"" -Axl Rose yelling at his s,,e,x robot",0.6588125,"""I'm downloading you a new personality and ordering you a new face! You bit ch.. I love you.. Goddamn it!"" -Axl Rose yelling at his s ex robot",0.52272606
""" Keeks is a bitch she curves everyone "" lol I walked into a conversation like this. Smh",0.78855824,""" Keeks is a bitch she curves everyone "" lol I walked into a conversation like tHs. Smh",0.7856813,""" Keeks is a bit*h she curves everyone "" lol I walked into a conversation like this. Smh",0.6827122,""" 1<ee1<s is a bitch she curves everyorie "" lol I vval1<ecl irito a coriversatiori li1<e this. Srrih",0.7510937,""" Keel<s 1s α β1τ(h she (μrves everyοηe "" 1ο1 I ωα1l<ecl 1ητο α (οηversατ1οη 11l<e τh1s. Snnh",0.19314334,""" Keeks is a bicth she curves everyone "" lol I walked into a conversation like this. Smh",0.7998551,""" Keeks is a b she curves everyone "" lol I walked into a conversation like this. Smh",0.23343207,""" Keeks is a beach she curves everyone "" lol I walked into a conversation like this. Smh",0.22980402,""" Keeks is a perra she curves everyone "" lol I walked into a conversation like this. Smh",0.6491204,""" Keeks is a bitc,,h she curves everyone "" lol I walked into a conversation like this. Smh",0.7252971,""" Keeks is a bit ch she curves everyone "" lol I walked into a conversation like this. Smh",0.2854903
"#MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average""",0.78855824,"#MentionADislike hoes tHnkin they bad even if they are I will tell her ""bitch calm down u average""",0.78207105,"#MentionADislike h*es thinkin they bad even if they are I will tell her ""bit*h calm down u average""",0.61223894,"#MeritioriA1)isli1<e hoes thiri1<iri they bacl everi if they are I vvill tell her ""bitch calrri clovvri u average""",0.62136006,"#Meητ1οηΑD1s11l<e hοes τh1ηl<1η τhey βαcl eveη 1f τhey αre I ω111 τe11 her ""β1τ(h (α1nn clοωη μ αverαge""",0.32764325,"#MentionADislike heos thinkin they bad even if they are I will tell her ""bicth calm down u average""",0.7570315,"#MentionADislike hs thinkin they bad even if they are I will tell her ""b calm down u average""",0.21642438,"#MentionADislike wholes thinkin they bad even if they are I will tell her ""beach calm down u average""",0.32971194,"#MentionADislike azadas thinkin they bad even if they are I will tell her ""perra calm down u average""",0.4838166,"#MentionADislike h,o,,es thinkin they bad even if they are I will tell her ""bitc,,h calm down u average""",0.61223894,"#MentionADislike ho es thinkin they bad even if they are I will tell her ""bit ch calm down u average""",0.27412915
"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.78855824,"""Imma tie that bitch up in the basement and donkey-fud her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.8364697,"""Imma tie that bit*h up in the basement and donkey-f**k her a*s for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.8299589,"""Irrirria tie that bitch up iri the baserrierit aricl clori1<ey-fuc1< her ass for tvvo vvee1<s straight"" hahahahahahahahaha #50ceritrriovie #beforeiselfclestruct",0.78711975,"""Innnnα τ1e τhατ β1τ(h μρ 1η τhe βαsenneητ αηcl clοηl<ey-fμ(l< her αss fοr τωο ωeel<s sτrα1ghτ"" hαhαhαhαhαhαhαhαhα #50(eητnnοv1e #βefοre1se1fclesτrμ(τ",0.37751234,"""Imma tie that bicth up in the basement and donkey-fukc her sas for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.85173553,"""Imma tie that b up in the basement and donkey-f her a for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.45757914,"""Imma tie that beach up in the basement and donkey-fack her ase for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.5885171,"""Imma tie that perra up in the basement and donkey-mierda her culo for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.7510937,"""Imma tie that bitc,,h up in the basement and donkey-fuc,k her a,ss for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.7701451,"""Imma tie that bit ch up in the basement and donkey-fu ck her as s for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct",0.76197964
"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bitch",0.78855824,"""@AutoWorId: Hemessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bitch",0.8299589,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bit*h",0.6744087,"""@AutoVVorIcl: 1-1eririessey Veriorri GT &#128584; http://t.co/i8eGMri1<aJ9"" that's orie sexy bitch",0.6667219,"""@ΑμτοWοrIcl: Heηηessey Veηοnn GT &#128584; hττρ://τ.(ο/18eGMηKαJ9"" τhατ's οηe seχy β1τ(h",0.10653123,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sxey bicth",0.78207105,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sy b",0.0665887,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one seksy beach",0.30427247,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy perra",0.568186,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one s,,e,xy bitc,,h",0.6407703,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one s exy bit ch",0.2853768
&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,0.78855824,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon sHt tho,0.5885171,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon sh*t tho,0.7252971,&#128072;riever beeri a coori grevv up vvith bo1<oo cooris tho but riever vvas 1 I clicl sorrie coori shit tho,0.38601747,&#128072;ηever βeeη α (οοη greω μρ ω1τh βοl<οο (οοηs τhο βμτ ηever ωαs 1 I cl1cl sοnne (οοη sh1τ τhο,0.37751234,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,0.78855824,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,0.78855824,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shet tho,0.4269174,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon mierda tho,0.6027529,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,0.78855824,&#128072;never been a coon grew up with bokoo coons tho but never was 1 I did some coon shit tho,0.78855824
"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy""No bs must b &gt;30%chance",0.78855824,"""@BeEasyJnzzy: u ever kill a ant on the sidewalk and tHnk damn what if that mgga was on Hs way to get some pussy""No bs must b &gt;30%chance",0.72028047,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that ni**a was on his way to get some pu**y""No bs must b &gt;30%chance",0.6852916,"""@13eEasyJri7_7_y: u ever 1<ill a arit ori the siclevval1< aricl thiri1< clarriri vvhat if that riigga vvas ori his vvay to get sorrie pussy""No bs rriust b &gt;30%charice",0.5721988,"""@BeEαsyJr122y: μ ever l<111 α αητ οη τhe s1cleωα1l< αηcl τh1ηl< clαnnη ωhατ 1f τhατ η1ggα ωαs οη h1s ωαy το geτ sοnne ρμssy""Nο βs nnμsτ β &gτ;30%(hαη(e",0.4269174,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that ngiga was on his way to get some psusy""No bs must b &gt;30%chance",0.74954444,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that n was on his way to get some p""No bs must b &gt;30%chance",0.48021027,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that niga was on his way to get some pusy""No bs must b &gt;30%chance",0.76523775,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that negro was on his way to get some coño""No bs must b &gt;30%chance",0.71760553,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigg,,a was on his way to get some p,uss,,y""No bs must b &gt;30%chance",0.71760553,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nig ga was on his way to get some puss y""No bs must b &gt;30%chance",0.72028047
"""Hey pussy you still there?""",0.78855824,"""Hey pussy you still there?""",0.78855824,"""Hey pu**y you still there?""",0.6491204,"""1-1ey pussy you still there?""",0.7761081,"""Hey ρμssy yομ sτ111 τhere?""",0.5721988,"""Hey psusy you still there?""",0.681338,"""Hey p you still there?""",0.040925518,"""Hey pusy you still there?""",0.68408644,"""Hey coño you still there?""",0.4269174,"""Hey p,uss,,y you still there?""",0.56269526,"""Hey puss y you still there?""",0.63782936
"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitch!""lmfao",0.78855824,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitch!""lmfao",0.78855824,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bit*h!""lmfao",0.687436,"""@Gi7_7_y_Jories94: If she 1<iss u vvith her eyes operi vvatch that bitch!""lrrifao",0.5972042,"""@G122y_Jοηes94: If she l<1ss μ ω1τh her eyes ορeη ωατ(h τhατ β1τ(h!""1nnfαο",0.3666224,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bicth!""lmfao",0.78855824,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that b!""lmfao",0.32182294,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that beach!""lmfao",0.29953843,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that perra!""lmfao",0.5532103,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitc,,h!""lmfao",0.6827122,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bit ch!""lmfao",0.4014846
"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",0.78855824,"""@YoungRicooo: Sad knowing that most hoes won't fud with you bc you ain't got stads."" wait till fnday",0.47886392,"""@YoungRicooo: Sad knowing that most h*es won't f**k with you bc you ain't got stacks."" wait till friday",0.5921536,"""@YourigRicooo: Sacl 1<riovvirig that rriost hoes vvori't fuc1< vvith you bc you airi't got stac1<s."" vvait till friclay",0.45703048,"""@YομηgR1(οοο: Sαcl l<ηοω1ηg τhατ nnοsτ hοes ωοη'τ fμ(l< ω1τh yομ β( yομ α1η'τ gοτ sτα(l<s."" ωα1τ τ111 fr1clαy",0.4977744,"""@YoungRicooo: Sad knowing that most heos won't fukc with you bc you ain't got stacks."" wait till friday",0.681338,"""@YoungRicooo: Sad knowing that most hs won't f with you bc you ain't got stacks."" wait till friday",0.15103401,"""@YoungRicooo: Sad knowing that most wholes won't fack with you bc you ain't got stacks."" wait till friday",0.4394682,"""@YoungRicooo: Sad knowing that most azadas won't mierda with you bc you ain't got stacks."" wait till friday",0.38434127,"""@YoungRicooo: Sad knowing that most h,o,,es won't fuc,k with you bc you ain't got stacks."" wait till friday",0.6863638,"""@YoungRicooo: Sad knowing that most ho es won't fu ck with you bc you ain't got stacks."" wait till friday",0.6407703
"""@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout.",0.78855824,"""@soxandjox: THd raw fud http://t.co/g8RvUHCeBN"" Damn Hs man pussy is getting a workout.",0.6020386,"""@soxandjox: Thick raw f**k http://t.co/g8RvUHCeBN"" Damn his man pu**y is getting a workout.",0.6989911,"""@soxaricljox: Thic1< ravv fuc1< http://t.co/g8RvU1-1Ce13N"" 1)arriri his rriari pussy is gettirig a vvor1<out.",0.51869136,"""@sοχαηcljοχ: Th1(l< rαω fμ(l< hττρ://τ.(ο/g8RvUHCeBN"" Dαnnη h1s nnαη ρμssy 1s geττ1ηg α ωοrl<ομτ.",0.47119883,"""@soxandjox: Thick raw fukc http://t.co/g8RvUHCeBN"" Damn his man psusy is getting a workout.",0.7510937,"""@soxandjox: Thick raw f http://t.co/g8RvUHCeBN"" Damn his man p is getting a workout.",0.3969567,"""@soxandjox: Thick raw fack http://t.co/g8RvUHCeBN"" Damn his man pusy is getting a workout.",0.76523775,"""@soxandjox: Thick raw mierda http://t.co/g8RvUHCeBN"" Damn his man coño is getting a workout.",0.45243698,"""@soxandjox: Thick raw fuc,k http://t.co/g8RvUHCeBN"" Damn his man p,uss,,y is getting a workout.",0.72028047,"""@soxandjox: Thick raw fu ck http://t.co/g8RvUHCeBN"" Damn his man puss y is getting a workout.",0.68408644
"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",0.78711975,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fud"" hell yea i play that hoe before my workout",0.681338,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as f**k"" hell yea i play that h*e before my workout",0.6491204,"""@Trriacc_GFG: 13O1313Y 13ITC1-1-by @13obbyShrriurclaGS9 be gettirig rrie live as fuc1<"" hell yea i play that hoe before rriy vvor1<out",0.5532103,"""@Tnnα((_GFG: BOBBY BITCH-βy @BοββyShnnμrclαGS9 βe geττ1ηg nne 11ve αs fμ(l<"" he11 yeα 1 ρ1αy τhατ hοe βefοre nny ωοrl<ομτ",0.3974717,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fukc"" hell yea i play that heo before my workout",0.6827122,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as f"" hell yea i play that h before my workout",0.51869136,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fack"" hell yea i play that whole before my workout",0.5885171,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as mierda"" hell yea i play that azada before my workout",0.3811502,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuc,k"" hell yea i play that h,o,,e before my workout",0.743089,"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fu ck"" hell yea i play that ho e before my workout",0.71760553
"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",0.78711975,"""@Poetic_Success: I hate when stnppers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",0.7761081,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pu**y to Beethoven. You a STRIPPER!""",0.76197964,"""@Poetic_Success: I hate vvheri strippers tell you they're ""claricers"". 1-1oe, ballet claricers clori't pop their pussy to 13eethoveri. You a STRIPPER!""",0.74954444,"""@Pοeτ1(_Sμ((ess: I hατe ωheη sτr1ρρers τe11 yομ τhey're ""clαη(ers"". Hοe, βα11eτ clαη(ers clοη'τ ρορ τhe1r ρμssy το Beeτhοveη. Yομ α STRIPPER!""",0.57271194,"""@Poetic_Success: I haet when strpipers tell you they're ""dancers"". Hoe, ballet dancers don't pop their psusy to Beethoven. You a STRIPPER!""",0.7701451,"""@Poetic_Success: I h when ss tell you they're ""dancers"". Hoe, ballet dancers don't pop their p to Beethoven. You a STRIPPER!""",0.5779532,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pusy to Beethoven. You a STRIPPER!""",0.7701451,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their coño to Beethoven. You a STRIPPER!""",0.7761081,"""@Poetic_Success: I ha,te when stripp,ers tell you they're ""dancers"". Hoe, ballet dancers don't pop their p,uss,,y to Beethoven. You a STRIPPER!""",0.72028047,"""@Poetic_Success: I ha te when stri ppers tell you they're ""dancers"". Hoe, ballet dancers don't pop their puss y to Beethoven. You a STRIPPER!""",0.68408644
"""@SukMySweetness: money only impress the simple broke bitches""",0.78711975,"""@SukMySweetness: money only impress the simple broke bitches""",0.78711975,"""@SukMySweetness: money only impress the simple broke bit*hes""",0.6544696,"""@Su1<MySvveetriess: rrioriey orily irripress the sirriple bro1<e bitches""",0.5779532,"""@Sμl<MySωeeτηess: nnοηey οη1y 1nnρress τhe s1nnρ1e βrοl<e β1τ(hes""",0.21508642,"""@SukMySweetness: money only impress the simple broke bicthes""",0.7701451,"""@SukMySweetness: money only impress the simple broke bes""",0.28425202,"""@SukMySweetness: money only impress the simple broke beaches""",0.25462922,"""@SukMySweetness: money only impress the simple broke perraes""",0.3974717,"""@SukMySweetness: money only impress the simple broke bitc,,hes""",0.6667219,"""@SukMySweetness: money only impress the simple broke bit ches""",0.3047732
"""IBS"" irritable bitch syndrome.",0.78711975,"""IBS"" irntable bitch syndrome.",0.6667219,"""IBS"" irritable bit*h syndrome.",0.6027529,"""I13S"" irritable bitch syriclrorrie.",0.83334327,"""IBS"" 1rr1ταβ1e β1τ(h syηclrοnne.",0.39441586,"""IBS"" irritable bicth syndrome.",0.76197964,"""IBS"" irritable b syndrome.",0.07608539,"""IBS"" irritable beach syndrome.",0.17458448,"""IBS"" irritable perra syndrome.",0.53579444,"""IBS"" irritable bitc,,h syndrome.",0.6863638,"""IBS"" irritable bit ch syndrome.",0.37751234
